Country,Date,Cases,Deaths,Recovered,Vaccination
Russia,2020-07-09,1843066,40479,1802587,36612658
Russia,2020-07-10,1856959,40784,1816175,36874105
Russia,2020-07-11,1867155,41008,1826147,37134533
Russia,2020-07-12,1879308,41275,1838033,37393912
Russia,2020-07-13,1891224,41537,1849687,37652211
Russia,2020-07-14,1906505,41872,1864633,37909400
Russia,2020-07-15,1919889,42166,1877723,38165448
Russia,2020-07-16,1929443,42376,1887067,38420326
Russia,2020-07-17,1945761,42735,1903026,38674003
Russia,2020-07-18,1956561,42972,1913589,38926450
Russia,2020-07-19,1967431,43211,1924220,39177634
Russia,2020-07-20,1980515,43498,1937017,39427528
Russia,2020-07-21,1992799,43768,1949031,39676100
Russia,2020-07-22,2005179,44040,1961139,39923320
Russia,2020-07-23,2019646,44357,1975289,40169159
Russia,2020-07-24,2032289,44635,1987654,40413586
Russia,2020-07-25,2045650,44929,2000721,40656572
Russia,2020-07-26,2054218,45117,2009101,40898086
Russia,2020-07-27,2067729,45413,2022316,41138099
Russia,2020-07-28,2078199,45643,2032556,41376580
Russia,2020-07-29,2091008,45925,2045083,41613501
Russia,2020-07-30,2100574,46135,2054439,41848831
Russia,2020-07-31,2112770,46403,2066367,42082541
Russia,2020-08-01,2127172,46719,2080453,42314601
Russia,2020-08-02,2135342,46898,2088444,42544982
Russia,2020-08-03,2149825,47217,2102608,42773654
Russia,2020-08-04,2159275,47424,2111851,43000588
Russia,2020-08-05,2168696,47631,2121065,43225754
Russia,2020-08-06,2178956,47856,2131100,43449124
Russia,2020-08-07,2195858,48228,2147630,43670668
Russia,2020-08-08,2201911,48361,2153550,43890356
Russia,2020-08-09,2215472,48658,2166814,44108161
Russia,2020-08-10,2226861,48909,2177952,44324053
Russia,2020-08-11,2235109,49090,2186019,44538003
Russia,2020-08-12,2246800,49346,2197454,44749982
Russia,2020-08-13,2258787,49610,2209177,44959962
Russia,2020-08-14,2268896,49832,2219064,45167914
Russia,2020-08-15,2278072,50033,2228039,45373810
Russia,2020-08-16,2289261,50279,2238982,45577621
Russia,2020-08-17,2298832,50489,2248343,45779319
Russia,2020-08-18,2307523,50680,2256843,45978875
Russia,2020-08-19,2320539,50966,2269573,46176262
Russia,2020-08-20,2328829,51148,2277681,46371452
Russia,2020-08-21,2335465,51294,2284171,46564416
Russia,2020-08-22,2348428,51579,2296849,46755127
Russia,2020-08-23,2356167,51748,2304419,46943557
Russia,2020-08-24,2365926,51963,2313963,47129679
Russia,2020-08-25,2375527,52174,2323353,47313465
Russia,2020-08-26,2383405,52347,2331058,47494887
Russia,2020-08-27,2396121,52626,2343495,47673919
Russia,2020-08-28,2400116,52714,2347402,47850533
Russia,2020-08-29,2411062,52954,2358108,48024703
Russia,2020-08-30,2420095,53153,2366942,48196401
Russia,2020-08-31,2428033,53327,2374706,48365601
Russia,2020-09-01,2436001,53502,2382499,48532276
Russia,2020-09-02,2443909,53676,2390233,48696399
Russia,2020-09-03,2451337,53839,2397498,48857945
Russia,2020-09-04,2459231,54012,2405219,49016887
Russia,2020-09-05,2469907,54247,2415660,49173199
Russia,2020-09-06,2475226,54363,2420863,49326855
Russia,2020-09-07,2486502,54611,2431891,49477829
Russia,2020-09-08,2491751,54726,2437025,49626096
Russia,2020-09-09,2494129,54779,2439350,49771629
Russia,2020-09-10,2506419,55049,2451370,49914405
Russia,2020-09-11,2512022,55172,2456850,50054397
Russia,2020-09-12,2516900,55279,2461621,50191580
Russia,2020-09-13,2527518,55512,2472006,50325930
Russia,2020-09-14,2531521,55600,2475921,50457421
Russia,2020-09-15,2537795,55738,2482057,50586029
Russia,2020-09-16,2545356,55904,2489452,50711731
Russia,2020-09-17,2552582,56062,2496520,50834500
Russia,2020-09-18,2557037,56160,2500877,50954314
Russia,2020-09-19,2562741,56286,2506455,51071148
Russia,2020-09-20,2567320,56386,2510934,51184979
Russia,2020-09-21,2575486,56565,2518921,51295783
Russia,2020-09-22,2579376,56651,2522725,51403536
Russia,2020-09-23,2584066,56754,2527312,51508215
Russia,2020-09-24,2588929,56861,2532068,51609798
Russia,2020-09-25,2595825,57012,2538813,51708260
Russia,2020-09-26,2598674,57075,2541599,51803580
Russia,2020-09-27,2605130,57217,2547913,51895735
Russia,2020-09-28,2607351,57265,2550086,51984703
Russia,2020-09-29,2613344,57397,2555947,52070461
Russia,2020-09-30,2616681,57470,2559211,52152987
Russia,2020-10-01,2618918,57519,2561399,52232260
Russia,2020-10-02,2623940,57630,2566310,52308257
Russia,2020-10-03,2624467,57641,2566826,52380958
Russia,2020-10-04,2630008,57763,2572245,52450342
Russia,2020-10-05,2632055,57808,2574247,52516386
Russia,2020-10-06,2640367,57990,2582377,52579071
Russia,2020-10-07,2638093,57940,2580153,52638375
Russia,2020-10-08,2646907,58134,2588773,52694279
Russia,2020-10-09,2646468,58124,2588344,52746762
Russia,2020-10-10,2647372,58144,2589228,52795804
Russia,2020-10-11,2651544,58236,2593308,52841385
Russia,2020-10-12,2651490,58235,2593255,52883485
Russia,2020-10-13,2652263,58252,2594011,52922086
Russia,2020-10-14,2656148,58337,2597811,52957167
Russia,2020-10-15,2658589,58391,2600198,52988711
Russia,2020-10-16,2660790,58439,2602351,53016697
Russia,2020-10-17,2660829,58440,2602389,53041109
Russia,2020-10-18,2660328,58429,2601899,53061926
Russia,2020-10-19,2663941,58508,2605433,53079132
Russia,2020-10-20,2664251,58515,2605736,53092708
Russia,2020-10-21,2663399,58496,2604903,53102636
Russia,2020-10-22,2665043,58532,2606511,53108900
Russia,2020-10-23,2666549,58565,2607984,53111482
Russia,2020-10-24,2662468,58476,2603992,53110365
Russia,2020-10-25,2661662,58458,2603204,53105532
Russia,2020-10-26,2661666,58458,2603208,53096967
Russia,2020-10-27,2659871,58419,2601452,53084653
Russia,2020-10-28,2661855,58462,2603393,53068574
Russia,2020-10-29,2657604,58369,2599235,53048716
Russia,2020-10-30,2660571,58434,2602137,53025061
Russia,2020-10-31,2656325,58341,2597984,52997594
Russia,2020-11-01,2657678,58371,2599307,52966302
Russia,2020-11-02,2650161,58206,2591955,52931168
Russia,2020-11-03,2651334,58231,2593103,52892178
Russia,2020-11-04,2647819,58154,2589665,52849317
Russia,2020-11-05,2649297,58187,2591110,52802572
Russia,2020-11-06,2647193,58140,2589053,52751929
Russia,2020-11-07,2638547,57950,2580597,52697374
Russia,2020-11-08,2640260,57988,2582272,52638894
Russia,2020-11-09,2637387,57925,2579462,52576475
Russia,2020-11-10,2632937,57827,2575110,52510105
Russia,2020-11-11,2629755,57757,2571998,52439772
Russia,2020-11-12,2625886,57672,2568214,52365461
Russia,2020-11-13,2622439,57597,2564842,52287163
Russia,2020-11-14,2615412,57442,2557970,52204864
Russia,2020-11-15,2614394,57420,2556974,52118554
Russia,2020-11-16,2608382,57288,2551094,52028220
Russia,2020-11-17,2603527,57181,2546346,51933853
Russia,2020-11-18,2599166,57086,2542080,51835440
Russia,2020-11-19,2591312,56913,2534399,51732972
Russia,2020-11-20,2585524,56786,2528738,51626438
Russia,2020-11-21,2582034,56709,2525325,51515829
Russia,2020-11-22,2578679,56636,2522043,51401134
Russia,2020-11-23,2568707,56417,2512290,51282344
Russia,2020-11-24,2564498,56324,2508174,51159450
Russia,2020-11-25,2556796,56155,2500641,51032443
Russia,2020-11-26,2549993,56006,2493987,50901315
Russia,2020-11-27,2545153,55899,2489254,50766057
Russia,2020-11-28,2538510,55753,2482757,50626660
Russia,2020-11-29,2529025,55545,2473480,50483118
Russia,2020-11-30,2524763,55451,2469312,50335422
Russia,2020-12-01,2515712,55253,2460459,50183566
Russia,2020-12-02,2506890,55059,2451831,50027542
Russia,2020-12-03,2499689,54901,2444788,49867344
Russia,2020-12-04,2493884,54773,2439111,49702965
Russia,2020-12-05,2483532,54546,2428986,49534399
Russia,2020-12-06,2472724,54308,2418416,49361640
Russia,2020-12-07,2464817,54135,2410682,49184683
Russia,2020-12-08,2455927,53940,2401987,49003523
Russia,2020-12-09,2447386,53752,2393634,48818154
Russia,2020-12-10,2437234,53529,2383705,48628572
Russia,2020-12-11,2429909,53368,2376541,48434772
Russia,2020-12-12,2416860,53082,2363778,48236751
Russia,2020-12-13,2404502,52810,2351692,48034504
Russia,2020-12-14,2396964,52645,2344319,47828027
Russia,2020-12-15,2385420,52391,2333029,47617319
Russia,2020-12-16,2373070,52120,2320950,47402374
Russia,2020-12-17,2363227,51904,2311323,47183192
Russia,2020-12-18,2352508,51668,2300840,46959770
Russia,2020-12-19,2343259,51465,2291794,46732105
Russia,2020-12-20,2327784,51125,2276659,46500195
Russia,2020-12-21,2318599,50923,2267676,46264040
Russia,2020-12-22,2309257,50718,2258539,46023638
Russia,2020-12-23,2293477,50372,2243105,45778988
Russia,2020-12-24,2280937,50096,2230841,45530090
Russia,2020-12-25,2269576,49847,2219729,45276942
Russia,2020-12-26,2256366,49557,2206809,45019546
Russia,2020-12-27,2244538,49297,2195241,44757902
Russia,2020-12-28,2228879,48953,2179926,44492009
Russia,2020-12-29,2216589,48683,2167906,44221870
Russia,2020-12-30,2202841,48381,2154460,43947484
Russia,2020-12-31,2187319,48040,2139279,43668855
Russia,2021-01-01,2173447,47735,2125712,43385982
Russia,2021-01-02,2159190,47422,2111768,43098870
Russia,2021-01-03,2142780,47062,2095718,42807519
Russia,2021-01-04,2129188,46763,2082425,42511933
Russia,2021-01-05,2116896,46493,2070403,42212114
Russia,2021-01-06,2100973,46144,2054829,41908067
Russia,2021-01-07,2083146,45752,2037394,41599794
Russia,2021-01-08,2068293,45426,2022867,41287300
Russia,2021-01-09,2053846,45109,2008737,40970588
Russia,2021-01-10,2036978,44738,1992240,40649664
Russia,2021-01-11,2021190,44391,1976799,40324531
Russia,2021-01-12,2004284,44020,1960264,39995196
Russia,2021-01-13,1987090,43642,1943448,39661664
Russia,2021-01-14,1969596,43258,1926338,39323939
Russia,2021-01-15,1950947,42849,1908098,38982030
Russia,2021-01-16,1936346,42528,1893818,38635941
Russia,2021-01-17,1917448,42113,1875335,38285680
Russia,2021-01-18,1897594,41677,1855917,37931253
Russia,2021-01-19,1881222,41317,1839905,37572667
Russia,2021-01-20,1865074,40963,1824111,37209932
Russia,2021-01-21,1842639,40470,1802169,36843053
Russia,2021-01-22,1825332,40090,1785242,36472040
Russia,2021-01-23,1808226,39714,1768512,36096900
Russia,2021-01-24,1791064,39337,1751727,35717644
Russia,2021-01-25,1771253,38902,1732351,35334279
Russia,2021-01-26,1752562,38491,1714071,34946815
Russia,2021-01-27,1731045,38019,1693026,34555263
Russia,2021-01-28,1710605,37570,1673035,34159631
Russia,2021-01-29,1692106,37164,1654942,33759931
Russia,2021-01-30,1669325,36663,1632662,33356173
Russia,2021-01-31,1648771,36212,1612559,32948368
Russia,2021-02-01,1627869,35753,1592116,32536528
Russia,2021-02-02,1610301,35367,1574934,32120663
Russia,2021-02-03,1586451,34843,1551608,31700786
Russia,2021-02-04,1567886,34435,1533451,31276908
Russia,2021-02-05,1545199,33937,1511262,30849044
Russia,2021-02-06,1524949,33492,1491457,30417204
Russia,2021-02-07,1499889,32942,1466947,29981403
Russia,2021-02-08,1478553,32473,1446080,29541653
Russia,2021-02-09,1457896,32020,1425876,29097969
Russia,2021-02-10,1434175,31499,1402676,28650364
Russia,2021-02-11,1408541,30936,1377605,28198853
Russia,2021-02-12,1387359,30470,1356889,27743450
Russia,2021-02-13,1364725,29973,1334752,27284171
Russia,2021-02-14,1341628,29466,1312162,26821030
Russia,2021-02-15,1320742,29007,1291735,26354043
Russia,2021-02-16,1296650,28478,1268172,25883226
Russia,2021-02-17,1272616,27950,1244666,25408595
Russia,2021-02-18,1251342,27483,1223859,24930167
Russia,2021-02-19,1225968,26926,1199042,24447957
Russia,2021-02-20,1201078,26379,1174699,23961984
Russia,2021-02-21,1173192,25767,1147425,23472265
Russia,2021-02-22,1150742,25273,1125469,22978816
Russia,2021-02-23,1126187,24734,1101453,22481657
Russia,2021-02-24,1100056,24160,1075896,21980805
Russia,2021-02-25,1077880,23673,1054207,21476278
Russia,2021-02-26,1050009,23061,1026948,20968097
Russia,2021-02-27,1022506,22457,1000049,20456279
Russia,2021-02-28,997025,21897,975128,19940845
Russia,2021-03-01,975815,21432,954383,19421813
Russia,2021-03-02,945695,20770,924925,18899204
Russia,2021-03-03,916922,20138,896784,18373039
Russia,2021-03-04,892551,19603,872948,17843337
Russia,2021-03-05,864054,18977,845077,17310120
Russia,2021-03-06,841179,18474,822705,16773409
Russia,2021-03-07,809934,17788,792146,16233225
Russia,2021-03-08,783515,17208,766307,15689590
Russia,2021-03-09,758170,16651,741519,15142526
Russia,2021-03-10,732216,16081,716135,14592055
Russia,2021-03-11,702760,15434,687326,14038201
Russia,2021-03-12,673122,14783,658339,13480985
Russia,2021-03-13,647154,14213,632941,12920431
Russia,2021-03-14,617969,13572,604397,12356563
Russia,2021-03-15,591904,13000,578904,11789404
Russia,2021-03-16,562935,12363,550572,11218978
Russia,2021-03-17,532179,11688,520491,10645310
Russia,2021-03-18,505215,11096,494119,10068424
Russia,2021-03-19,475427,10441,464986,9488346
Russia,2021-03-20,447823,9835,437988,8905099
Russia,2021-03-21,417544,9170,408374,8318710
Russia,2021-03-22,387750,8516,379234,7729204
Russia,2021-03-23,359220,7889,351331,7136607
Russia,2021-03-24,327481,7192,320289,6540946
Russia,2021-03-25,296356,6508,289848,5942247
Russia,2021-03-26,267652,5878,261774,5340536
Russia,2021-03-27,236566,5195,231371,4735842
Russia,2021-03-28,207545,4558,202987,4128190
Russia,2021-03-29,176185,3869,172316,3517609
Russia,2021-03-30,145970,3205,142765,2904127
Russia,2021-03-31,112769,2476,110293,2287772
Russia,2021-04-01,84270,1850,82420,1668571
Russia,2021-04-02,50514,1109,49405,1046555
Russia,2021-04-03,22516,494,22022,421750
Russia,2021-04-04,8897,195,8702,205811
Russia,2021-04-05,41346,908,40438,836102
Russia,2021-04-06,73087,1605,71482,1469092
Russia,2021-04-07,105686,2321,103365,2104752
Russia,2021-04-08,138191,3035,135156,2743050
Russia,2021-04-09,169413,3720,165693,3383958
Russia,2021-04-10,198708,4364,194344,4027443
Russia,2021-04-11,233603,5130,228473,4673475
Russia,2021-04-12,268364,5894,262470,5322022
Russia,2021-04-13,301480,6621,294859,5973054
Russia,2021-04-14,333794,7331,326463,6626539
Russia,2021-04-15,365076,8018,357058,7282445
Russia,2021-04-16,395626,8689,386937,7940739
Russia,2021-04-17,432033,9488,422545,8601389
Russia,2021-04-18,461646,10139,451507,9264363
Russia,2021-04-19,496755,10910,485845,9929628
Russia,2021-04-20,529720,11634,518086,10597150
Russia,2021-04-21,563280,12371,550909,11266896
Russia,2021-04-22,596712,13105,583607,11938833
Russia,2021-04-23,631911,13878,618033,12612927
Russia,2021-04-24,668560,14683,653877,13289144
Russia,2021-04-25,699958,15373,684585,13967449
Russia,2021-04-26,734444,16130,718314,14647808
Russia,2021-04-27,766844,16842,750002,15330187
Russia,2021-04-28,801226,17597,783629,16014550
Russia,2021-04-29,836289,18367,817922,16700862
Russia,2021-04-30,867770,19059,848711,17389088
Russia,2021-05-01,905802,19894,885908,18079193
Russia,2021-05-02,942741,20705,922036,18771140
Russia,2021-05-03,974035,21392,952643,19464893
Russia,2021-05-04,1007279,22123,985156,20160417
Russia,2021-05-05,1043486,22918,1020568,20857674
Russia,2021-05-06,1079401,23707,1055694,21556629
Russia,2021-05-07,1113588,24457,1089131,22257244
Russia,2021-05-08,1146394,25178,1121216,22959482
Russia,2021-05-09,1185572,26038,1159534,23663307
Russia,2021-05-10,1219545,26785,1192760,24368680
Russia,2021-05-11,1253983,27541,1226442,25075564
Russia,2021-05-12,1290034,28333,1261701,25783921
Russia,2021-05-13,1326281,29129,1297152,26493713
Russia,2021-05-14,1362126,29916,1332210,27204901
Russia,2021-05-15,1397572,30695,1366877,27917449
Russia,2021-05-16,1432098,31453,1400645,28631316
Russia,2021-05-17,1467964,32241,1435723,29346464
Russia,2021-05-18,1501442,32976,1468466,30062854
Russia,2021-05-19,1542645,33881,1508764,30780447
Russia,2021-05-20,1573798,34565,1539233,31499203
Russia,2021-05-21,1612678,35419,1577259,32219084
Russia,2021-05-22,1648583,36208,1612375,32940049
Russia,2021-05-23,1683320,36971,1646349,33662058
Russia,2021-05-24,1719502,37765,1681737,34385072
Russia,2021-05-25,1755279,38551,1716728,35109051
Russia,2021-05-26,1791227,39341,1751886,35833953
Russia,2021-05-27,1829601,40183,1789418,36559738
Russia,2021-05-28,1863870,40936,1822934,37286366
Russia,2021-05-29,1903205,41800,1861405,38013796
Russia,2021-05-30,1939162,42590,1896572,38741987
Russia,2021-05-31,1975447,43387,1932060,39470898
Russia,2021-06-01,2012449,44199,1968250,40200487
Russia,2021-06-02,2048123,44983,2003140,40930713
Russia,2021-06-03,2083462,45759,2037703,41661534
Russia,2021-06-04,2120406,46570,2073836,42392909
Russia,2021-06-05,2158864,47415,2111449,43124795
Russia,2021-06-06,2195620,48222,2147398,43857151
Russia,2021-06-07,2232509,49033,2183476,44589934
Russia,2021-06-08,2267807,49808,2217999,45323103
Russia,2021-06-09,2306936,50667,2256269,46056614
Russia,2021-06-10,2342635,51451,2291184,46790425
Russia,2021-06-11,2378724,52244,2326480,47524493
Russia,2021-06-12,2413244,53002,2360242,48258776
Russia,2021-06-13,2451716,53847,2397869,48993231
Russia,2021-06-14,2486799,54618,2432181,49727814
Russia,2021-06-15,2524741,55451,2469290,50462482
Russia,2021-06-16,2562457,56279,2506178,51197192
